Qianjin,3,25,21,69,45,51,83,2016/05/15 18:00:01
Qianjin,3,25,24,60,46,45,72,2016/05/15 18:30:18
Qianjin,3,25,24,60,46,45,72,2016/05/15 19:00:15
Qianjin,3,24,23,44,44,34,53,2016/05/15 19:30:02
Qianjin,3,24,23,44,44,34,53,2016/05/15 20:00:07
Qianjin,2,23,21,41,41,35,43,2016/05/15 20:30:02
Qianjin,2,23,21,41,41,35,43,2016/05/15 21:00:29
Qianjin,2,23,19,39,39,34,45,2016/05/15 21:30:02
Qianjin,2,23,19,39,39,34,45,2016/05/15 22:00:02
Qianjin,2,21,11,39,39,38,42,2016/05/15 22:30:01
Qianjin,2,21,11,39,39,38,42,2016/05/15 23:00:01
Qianjin,2,21,20,40,40,40,36,2016/05/15 23:30:02
Qianjin,2,21,20,40,40,40,36,2016/05/16 00:00:01
Qianjin,2,21,21,42,42,52,32,2016/05/16 00:30:02
Qianjin,2,21,21,42,42,52,32,2016/05/16 01:00:01
Qianjin,2,20,21,45,45,53,37,2016/05/16 01:30:07
Qianjin,2,20,21,45,45,53,37,2016/05/16 02:00:01
Qianjin,2,21,22,47,47,50,36,2016/05/16 02:30:02
Qianjin,2,21,22,47,47,50,36,2016/05/16 03:00:02
Qianjin,2,21,18,45,45,34,35,2016/05/16 03:30:02
Qianjin,2,21,18,45,45,34,35,2016/05/16 04:00:01
Qianjin,2,21,22,41,41,29,32,2016/05/16 04:30:02
Qianjin,2,21,22,41,41,29,32,2016/05/16 05:00:01
Qianjin,2,21,21,37,37,24,30,2016/05/16 05:30:03
Qianjin,2,21,21,37,37,24,30,2016/05/16 06:00:06
Qianjin,2,19,16,34,34,31,26,2016/05/16 06:30:01
Qianjin,2,19,16,34,34,31,26,2016/05/16 07:00:02
Qianjin,2,17,6,34,34,35,22,2016/05/16 07:30:01
Qianjin,2,17,6,34,34,35,22,2016/05/16 08:00:02
Qianjin,2,15,11,35,35,39,24,2016/05/16 08:30:06
Qianjin,2,15,11,35,35,39,24,2016/05/16 09:00:02
Qianjin,2,15,18,38,38,41,34,2016/05/16 09:30:02
Qianjin,2,15,18,38,38,41,34,2016/05/16 10:00:02
Qianjin,2,17,27,39,39,38,45,2016/05/16 10:30:01
Qianjin,2,17,27,39,39,38,45,2016/05/16 11:00:02
Qianjin,2,19,21,39,39,41,43,2016/05/16 11:30:01
Qianjin,2,19,21,39,39,41,43,2016/05/16 12:00:01
Qianjin,2,20,19,40,38,33,48,2016/05/16 12:30:01
Qianjin,2,20,19,40,38,33,48,2016/05/16 13:00:01
Qianjin,2,21,26,45,36,31,54,2016/05/16 13:30:02
Qianjin,2,21,26,45,36,31,54,2016/05/16 14:00:01
Qianjin,2,20,22,48,33,28,58,2016/05/16 14:30:02
Qianjin,2,20,22,48,33,28,58,2016/05/16 15:00:01
Qianjin,2,20,17,48,32,33,58,2016/05/16 15:30:01
Qianjin,2,20,17,48,32,33,58,2016/05/16 16:00:02
Qianjin,2,17,3,54,34,39,65,2016/05/16 16:30:01
Qianjin,2,17,3,54,34,39,65,2016/05/16 17:00:02
Qianjin,2,14,8,55,36,44,67,2016/05/16 17:30:01
Qianjin,2,14,8,55,36,44,67,2016/05/16 18:00:02
Qianjin,2,13,15,58,40,54,69,2016/05/16 18:30:01
Qianjin,2,13,15,58,40,54,69,2016/05/16 19:00:01
Qianjin,2,16,29,50,45,59,60,2016/05/16 19:30:01
Qianjin,2,16,29,50,45,59,60,2016/05/16 20:00:01
Qianjin,2,19,22,48,48,60,48,2016/05/16 20:30:02
Qianjin,2,19,22,48,48,60,48,2016/05/16 21:00:01
Qianjin,2,21,23,50,51,62,41,2016/05/16 21:30:02
Qianjin,2,21,23,50,51,62,41,2016/05/16 22:00:01
Qianjin,2,21,20,51,52,56,34,2016/05/16 22:30:01
Qianjin,2,21,20,51,52,56,34,2016/05/16 23:00:02
Qianjin,2,20,21,52,53,58,27,2016/05/16 23:30:01
